id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season
5255,The Polar Express,The Polar Express,165000000,305875730,100,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2004-11-10,2004,Nov,6.4,1474,47.323228,21450000000,39763844900,NA,11,Other
47933,Independence Day: Resurgence,Independence Day: Resurgence,165000000,389681935,120,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-06-22,2016,Jun,4.9,2491,48.775723,21450000000,50658651550,NA,6,MidYear/Holidays
10191,How to Train Your Dragon,How to Train Your Dragon,165000000,494878759,98,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2010-03-05,2010,Mar,7.5,4227,67.263269,21450000000,64334238670,NA,3,Easter/Spring
296,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,200000000,435000000,109,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2003-07-02,2003,Jul,5.9,2143,69.405188,26000000000,56550000000,NA,7,MidYear/Holidays
118340,Guardians of the Galaxy,Guardians of the Galaxy,170000000,773328629,121,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2014-07-30,2014,Jul,7.9,9742,481.098624,22100000000,100532721770,NA,7,MidYear/Holidays
157336,Interstellar,Interstellar,165000000,675120017,169,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",2014-11-05,2014,Nov,8.1,10867,724.247784,21450000000,87765602210,NA,11,Other
27205,Inception,Inception,160000000,825532764,148,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",2010-07-14,2010,Jul,8.1,13752,167.58371,20800000000,107319259320,NA,7,MidYear/Holidays
315011,Shin Godzilla,シン・ゴジラ,15000000,77000000,120,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-07-29,2016,Jul,6.5,143,9.476999,1950000000,10010000000,NA,7,MidYear/Holidays
49051,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,250000000,1021103568,169,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2012-11-26,2012,Nov,7,8297,108.849621,32500000000,132743463840,NA,11,Other
9799,The Fast and the Furious,The Fast and the Furious,38000000,207283925,106,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-06-22,2001,Jun,6.6,3428,6.909942,4940000000,26946910250,NA,6,MidYear/Holidays
4922,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,150000000,333932083,166,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",2008-11-24,2008,Nov,7.3,3292,60.269279,19500000000,43411170790,NA,11,Other
49538,X-Men: First Class,X-Men: First Class,160000000,353624124,132,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2011-05-24,2011,May,7.1,5181,3.195174,20800000000,45971136120,NA,5,Other
131634,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,160000000,653428261,137,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2015-11-18,2015,Nov,6.6,3984,127.284427,20800000000,84945673930,NA,11,Other
27022,The Sorcerer's Apprentice,The Sorcerer's Apprentice,150000000,215283742,109,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-07-13,2010,Jul,5.8,1470,35.580815,19500000000,27986886460,NA,7,MidYear/Holidays
503,Poseidon,Poseidon,160000000,181674817,99,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2006-05-12,2006,May,5.5,583,21.133748,20800000000,23617726210,NA,5,Other
241259,Alice Through the Looking Glass,Alice Through the Looking Glass,170000000,299370084,113,"[{""id"": 14, ""name"": ""Fantasy""}]",2016-05-25,2016,May,6.5,1725,56.268916,22100000000,38918110920,NA,5,Other
810,Shrek the Third,Shrek the Third,160000000,798958165,93,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2007-05-17,2007,May,6,2278,42.986467,20800000000,103864561450,NA,5,Other
68735,Warcraft,Warcraft,160000000,433677183,123,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2016-05-25,2016,May,6.3,2268,63.148529,20800000000,56378033790,NA,5,Other
87101,Terminator Genisys,Terminator Genisys,155000000,440603537,126,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",2015-06-23,2015,Jun,5.8,3631,202.042635,20150000000,57278459810,NA,6,MidYear/Holidays
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,415686217,113,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2010-08-13,2010,Aug,6.2,1514,49.661984,20150000000,54039208210,NA,8,MidYear/Holidays
676,Pearl Harbor,Pearl Harbor,140000000,449220945,183,"[{""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",2001-05-21,2001,May,6.6,1791,34.20669,18200000000,58398722850,NA,5,Other
1858,Transformers,Transformers,150000000,709709780,144,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",2007-06-27,2007,Jun,6.6,4040,25.468493,19500000000,92262271400,NA,6,MidYear/Holidays
1966,Alexander,Alexander,155000000,167298192,175,"[{""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-11-21,2004,Nov,5.6,927,39.019229,20150000000,21748764960,NA,11,Other
675,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,150000000,938212738,138,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",2007-06-28,2007,Jun,7.4,5494,78.144395,19500000000,121967655940,NA,6,MidYear/Holidays
674,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,150000000,895921036,157,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",2005-11-05,2005,Nov,7.5,5608,101.250416,19500000000,116469734680,NA,11,Other
8960,Hancock,Hancock,150000000,624029371,92,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2008-07-01,2008,Jul,6.2,2961,56.758411,19500000000,81123818230,NA,7,MidYear/Holidays
6479,I Am Legend,I Am Legend,150000000,585349010,101,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2007-12-14,2007,Dec,6.9,4853,70.867401,19500000000,76095371300,NA,12,Christmas
118,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,150000000,474968763,115,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2005-07-13,2005,Jul,6.7,3624,53.905592,19500000000,61745939190,NA,7,MidYear/Holidays
2062,Ratatouille,Ratatouille,150000000,623722818,111,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2007-06-22,2007,Jun,7.5,4369,65.677399,19500000000,81083966340,NA,6,MidYear/Holidays
272,Batman Begins,Batman Begins,150000000,374218673,140,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2005-06-10,2005,Jun,7.5,7359,115.040024,19500000000,48648427490,NA,6,MidYear/Holidays
10527,Madagascar: Escape 2 Africa,Madagascar: Escape 2 Africa,150000000,603900354,89,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",2008-10-30,2008,Oct,6.2,1810,44.141021,19500000000,78507046020,NA,10,Other
18360,Night at the Museum: Battle of the Smithsonian,Night at the Museum: Battle of the Smithsonian,150000000,413106170,105,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2009-05-20,2009,May,5.9,1971,81.781591,19500000000,53703802100,NA,5,Other
2080,X-Men Origins: Wolverine,X-Men Origins: Wolverine,150000000,373062864,107,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2009-04-28,2009,Apr,6.2,4021,5.954334,19500000000,48498172320,NA,4,Easter/Spring
605,The Matrix Revolutions,The Matrix Revolutions,150000000,424988211,129,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2003-11-05,2003,Nov,6.4,3096,73.313918,19500000000,55248467430,NA,11,Other
109445,Frozen,Frozen,150000000,1274219009,102,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",2013-11-27,2013,Nov,7.3,5295,165.125366,19500000000,165648471170,NA,11,Other
604,The Matrix Reloaded,The Matrix Reloaded,150000000,738599701,138,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2003-05-15,2003,May,6.7,3443,70.78591,19500000000,96017961130,NA,5,Other
76338,Thor: The Dark World,Thor: The Dark World,170000000,644571402,112,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2013-10-29,2013,Oct,6.8,4755,99.499595,22100000000,83794282260,NA,10,Other
76341,Mad Max: Fury Road,Mad Max: Fury Road,150000000,378858340,120,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2015-05-13,2015,May,7.2,9427,434.278564,19500000000,49251584200,NA,5,Other
13448,Angels & Demons,Angels & Demons,150000000,356613439,138,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",2009-05-13,2009,May,6.5,2129,67.447636,19500000000,46359747070,NA,5,Other
10195,Thor,Thor,150000000,449326618,115,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2011-04-21,2011,Apr,6.6,6525,86.493424,19500000000,58412460340,NA,4,Easter/Spring
13053,Bolt,Bolt,150000000,309979994,98,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",2008-11-21,2008,Nov,6.3,1750,41.845878,19500000000,40297399220,NA,11,Other
19585,G-Force,G-Force,150000000,292817841,88,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",2009-07-21,2009,Jul,5.1,510,26.710398,19500000000,38066319330,NA,7,MidYear/Holidays
57165,Wrath of the Titans,Wrath of the Titans,150000000,301000000,99,"[{""id"": 12, ""name"": ""Adventure""}]",2012-03-27,2012,Mar,5.5,1431,44.927635,19500000000,39130000000,NA,3,Easter/Spring
62213,Dark Shadows,Dark Shadows,150000000,245527149,113,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",2012-05-08,2012,May,5.7,2320,50.306728,19500000000,31918529370,NA,5,Other
177677,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,150000000,682330139,131,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",2015-07-23,2015,Jul,7.1,3224,114.522237,19500000000,88702918070,NA,7,MidYear/Holidays
5559,Bee Movie,Bee Movie,150000000,287594577,91,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",2007-10-28,2007,Oct,5.7,1171,29.332905,19500000000,37387295010,NA,10,Other
49444,Kung Fu Panda 2,Kung Fu Panda 2,150000000,665692281,91,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2011-05-25,2011,May,6.7,1880,51.247321,19500000000,86539996530,NA,5,Other
10196,The Last Airbender,The Last Airbender,150000000,318502923,103,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2010-06-30,2010,Jun,4.7,1151,33.769336,19500000000,41405379990,NA,6,MidYear/Holidays
956,Mission: Impossible III,Mission: Impossible III,150000000,397850012,126,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2006-05-03,2006,May,6.5,2028,63.079003,19500000000,51720501560,NA,5,Other
117251,White House Down,White House Down,150000000,205366737,131,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2013-06-27,2013,Jun,6.4,1891,39.004588,19500000000,26697675810,NA,6,MidYear/Holidays
50321,Mars Needs Moms,Mars Needs Moms,150000000,38992758,88,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2011-03-09,2011,Mar,5.5,199,12.362599,19500000000,5069058540,NA,3,Easter/Spring
11619,Flushed Away,Flushed Away,149000000,64459316,85,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2006-10-22,2006,Oct,6,874,22.550135,19370000000,8379711080,NA,10,Other
266647,Pan,Pan,150000000,128388320,111,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2015-09-24,2015,Sep,5.9,954,48.03528,19500000000,16690481600,NA,9,Other
82703,Mr. Peabody & Sherman,Mr. Peabody & Sherman,145000000,272912430,92,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",2014-02-07,2014,Feb,6.7,843,38.73494,18850000000,35478615900,NA,2,Other
652,Troy,Troy,175000000,497409852,163,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",2004-05-13,2004,May,6.9,2759,66.803149,22750000000,64663280760,NA,5,Other
80321,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,145000000,746921274,93,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2012-06-06,2012,Jun,6.4,1808,44.989192,18850000000,97099765620,NA,6,MidYear/Holidays
36669,Die Another Day,Die Another Day,140000000,431971116,133,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2002-11-17,2002,Nov,5.8,1092,54.159392,18200000000,56156245080,NA,11,Other
43074,Ghostbusters,Ghostbusters,144000000,229147509,116,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",2016-07-14,2016,Jul,5.3,2142,66.21806,18720000000,29789176170,NA,7,MidYear/Holidays
95,Armageddon,Armageddon,140000000,553799566,151,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",1998-07-01,1998,Jul,6.4,2482,58.485967,18200000000,71993943580,NA,7,MidYear/Holidays
608,Men in Black II,Men in Black II,140000000,441818803,88,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2002-07-03,2002,Jul,6,3114,91.332849,18200000000,57436444390,NA,7,MidYear/Holidays
2310,Beowulf,Beowulf,70000000,195735876,115,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}]",2007-11-05,2007,Nov,5.5,841,35.601665,9100000000,25445663880,NA,11,Other
140300,Kung Fu Panda 3,Kung Fu Panda 3,145000000,521170825,95,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2016-01-23,2016,Jan,6.7,1603,56.747978,18850000000,67752207250,NA,1,Other
56292,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,145000000,694713380,133,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",2011-12-07,2011,Dec,6.8,3972,77.77477,18850000000,90312739400,NA,12,Christmas
81188,Rise of the Guardians,Rise of the Guardians,145000000,306941670,97,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2012-11-21,2012,Nov,7.1,1922,61.788035,18850000000,39902417100,NA,11,Other
7552,Fun with Dick and Jane,Fun with Dick and Jane,100000000,202026112,90,"[{""id"": 35, ""name"": ""Comedy""}]",2005-12-21,2005,Dec,5.9,627,25.159168,13000000000,26263394560,NA,12,Christmas
616,The Last Samurai,The Last Samurai,140000000,456758981,154,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",2003-12-05,2003,Dec,7.3,1895,52.341226,18200000000,59378667530,NA,12,Christmas
147441,Exodus: Gods and Kings,Exodus: Gods and Kings,140000000,268031828,150,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",2014-12-03,2014,Dec,5.6,1921,101.599427,18200000000,34844137640,NA,12,Christmas
13475,Star Trek,Star Trek,150000000,385680446,127,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",2009-05-06,2009,May,7.4,4518,73.616808,19500000000,50138457980,NA,5,Other
557,Spider-Man,Spider-Man,139000000,821708551,121,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2002-05-01,2002,May,6.8,5265,82.502566,18070000000,106822111630,NA,5,Other
82702,How to Train Your Dragon 2,How to Train Your Dragon 2,145000000,609123048,102,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2014-06-12,2014,Jun,7.6,3106,100.21391,18850000000,79185996240,NA,6,MidYear/Holidays
205584,Gods of Egypt,Gods of Egypt,140000000,150680864,127,"[{""id"": 14, ""name"": ""Fantasy""}]",2016-02-25,2016,Feb,5.3,1277,56.257249,18200000000,19588512320,NA,2,Other
10048,Stealth,Stealth,135000000,76932943,121,"[{""id"": 28, ""name"": ""Action""}]",2005-07-28,2005,Jul,4.9,331,17.88953,17550000000,10001282590,NA,7,MidYear/Holidays
