id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season,weight,simulated_local_interest,simulated_expected_revenue_ksh
119450,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,170000000,710644566,130,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2014-06-26,2014,Jun,7.3,4410,243.791743,22100000000,92383793580,NA,6,MidYear/Holidays,1,261.30893503814866,77545833088
64686,47 Ronin,47 Ronin,175000000,150962475,119,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2013-12-06,2013,Dec,5.9,1326,41.796339,22750000000,19625121750,NA,12,Christmas,1,60.807875082904786,10769649278
100402,Captain America: The Winter Soldier,Captain America: The Winter Soldier,170000000,714766572,136,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2014-03-20,2014,Mar,7.6,5764,72.225265,22100000000,92919654360,NA,3,Easter/Spring,1,88.05027208736479,59265372860
10192,Shrek Forever After,Shrek Forever After,165000000,752600867,93,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2010-05-16,2010,May,6,1959,44.041186,21450000000,97838112710,NA,5,Other,1,58.2837230849669,52661372419
158852,Tomorrowland,Tomorrowland,190000000,209154322,130,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",2015-05-19,2015,May,6.2,2846,130.311355,24700000000,27190061860,NA,5,Other,1,152.0122938516657,20460258109
177572,Big Hero 6,Big Hero 6,165000000,652105443,102,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2014-10-24,2014,Oct,7.8,6135,203.73459,21450000000,84773707590,NA,10,Other,1,223.762403955117,69290626940
82690,Wreck-It Ralph,Wreck-It Ralph,165000000,471222889,108,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",2012-11-01,2012,Nov,7.1,4570,62.341073,21450000000,61258975570,NA,11,Other,1,82.78184437326821,38191448583
5255,The Polar Express,The Polar Express,165000000,305875730,100,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2004-11-10,2004,Nov,6.4,1474,47.323228,21450000000,39763844900,NA,11,Other,1,64.46592596358421,22394551564
47933,Independence Day: Resurgence,Independence Day: Resurgence,165000000,389681935,120,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-06-22,2016,Jun,4.9,2491,48.775723,21450000000,50658651550,NA,6,MidYear/Holidays,1,63.064761710016754,28256158154
10191,How to Train Your Dragon,How to Train Your Dragon,165000000,494878759,98,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2010-03-05,2010,Mar,7.5,4227,67.263269,21450000000,64334238670,NA,3,Easter/Spring,1,84.30823231745758,40384017019
296,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,200000000,435000000,109,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2003-07-02,2003,Jul,5.9,2143,69.405188,26000000000,56550000000,NA,7,MidYear/Holidays,1,83.87947535969587,35430257841
118340,Guardians of the Galaxy,Guardians of the Galaxy,170000000,773328629,121,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2014-07-30,2014,Jul,7.9,9742,481.098624,22100000000,100532721770,NA,7,MidYear/Holidays,1,499.77723837303944,91389680302
157336,Interstellar,Interstellar,165000000,675120017,169,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",2014-11-05,2014,Nov,8.1,10867,724.247784,21450000000,87765602210,NA,11,Other,1,748.5247364956123,82270117963
27205,Inception,Inception,160000000,825532764,148,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",2010-07-14,2010,Jul,8.1,13752,167.58371,20800000000,107319259320,NA,7,MidYear/Holidays,1,188.47660334723724,84818255487
315011,Shin Godzilla,シン・ゴジラ,15000000,77000000,120,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-07-29,2016,Jul,6.5,143,9.476999,1950000000,10010000000,NA,7,MidYear/Holidays,1,32.42436881811002,3937766664
49051,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,250000000,1021103568,169,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2012-11-26,2012,Nov,7,8297,108.849621,32500000000,132743463840,NA,11,Other,1,126.50566414254597,95140289890
9799,The Fast and the Furious,The Fast and the Furious,38000000,207283925,106,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-06-22,2001,Jun,6.6,3428,6.909942,4940000000,26946910250,NA,6,MidYear/Holidays,1,28.613384278597504,9808028304
4922,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,150000000,333932083,166,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",2008-11-24,2008,Nov,7.3,3292,60.269279,19500000000,43411170790,NA,11,Other,1,84.68702871354752,27295598561
49538,X-Men: First Class,X-Men: First Class,160000000,353624124,132,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2011-05-24,2011,May,7.1,5181,3.195174,20800000000,45971136120,NA,5,Other,1,25.563536283613534,15552273808
131634,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,160000000,653428261,137,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2015-11-18,2015,Nov,6.6,3984,127.284427,20800000000,84945673930,NA,11,Other,1,143.79464927881475,63029260281
27022,The Sorcerer's Apprentice,The Sorcerer's Apprentice,150000000,215283742,109,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-07-13,2010,Jul,5.8,1470,35.580815,19500000000,27986886460,NA,7,MidYear/Holidays,1,56.31078090603143,14824116785
503,Poseidon,Poseidon,160000000,181674817,99,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2006-05-12,2006,May,5.5,583,21.133748,20800000000,23617726210,NA,5,Other,1,38.08330732581797,10211255150
241259,Alice Through the Looking Glass,Alice Through the Looking Glass,170000000,299370084,113,"[{""id"": 14, ""name"": ""Fantasy""}]",2016-05-25,2016,May,6.5,1725,56.268916,22100000000,38918110920,NA,5,Other,1,78.44842144040649,23768796322
810,Shrek the Third,Shrek the Third,160000000,798958165,93,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2007-05-17,2007,May,6,2278,42.986467,20800000000,103864561450,NA,5,Other,1,62.272425945285526,57608964595
68735,Warcraft,Warcraft,160000000,433677183,123,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2016-05-25,2016,May,6.3,2268,63.148529,20800000000,56378033790,NA,5,Other,1,84.18609159884686,35370627911
87101,Terminator Genisys,Terminator Genisys,155000000,440603537,126,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",2015-06-23,2015,Jun,5.8,3631,202.042635,20150000000,57278459810,NA,6,MidYear/Holidays,1,217.2932174117921,46563923099
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,415686217,113,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2010-08-13,2010,Aug,6.2,1514,49.661984,20150000000,54039208210,NA,8,MidYear/Holidays,1,64.29505635864922,30398987044
676,Pearl Harbor,Pearl Harbor,140000000,449220945,183,"[{""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",2001-05-21,2001,May,6.6,1791,34.20669,18200000000,58398722850,NA,5,Other,1,56.36223427523166,30945969884
1858,Transformers,Transformers,150000000,709709780,144,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",2007-06-27,2007,Jun,6.6,4040,25.468493,19500000000,92262271400,NA,6,MidYear/Holidays,1,42.68184712636399,42488624100
1966,Alexander,Alexander,155000000,167298192,175,"[{""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-11-21,2004,Nov,5.6,927,39.019229,20150000000,21748764960,NA,11,Other,1,55.510272180041014,11442296921
675,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,150000000,938212738,138,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",2007-06-28,2007,Jun,7.4,5494,78.144395,19500000000,121967655940,NA,6,MidYear/Holidays,1,100.80858778243557,81529754580
674,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,150000000,895921036,157,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",2005-11-05,2005,Nov,7.5,5608,101.250416,19500000000,116469734680,NA,11,Other,1,116.53587462296596,81501372775
8960,Hancock,Hancock,150000000,624029371,92,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2008-07-01,2008,Jul,6.2,2961,56.758411,19500000000,81123818230,NA,7,MidYear/Holidays,1,76.55361742207936,49072652928
6479,I Am Legend,I Am Legend,150000000,585349010,101,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2007-12-14,2007,Dec,6.9,4853,70.867401,19500000000,76095371300,NA,12,Christmas,1,94.32605821693262,49733059379
118,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,150000000,474968763,115,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2005-07-13,2005,Jul,6.7,3624,53.905592,19500000000,61745939190,NA,7,MidYear/Holidays,1,73.06431972838921,36659082445
2062,Ratatouille,Ratatouille,150000000,623722818,111,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2007-06-22,2007,Jun,7.5,4369,65.677399,19500000000,81083966340,NA,6,MidYear/Holidays,1,88.88756500821167,51893460215
272,Batman Begins,Batman Begins,150000000,374218673,140,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2005-06-10,2005,Jun,7.5,7359,115.040024,19500000000,48648427490,NA,6,MidYear/Holidays,1,135.19066559175383,35513740778
10527,Madagascar: Escape 2 Africa,Madagascar: Escape 2 Africa,150000000,603900354,89,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",2008-10-30,2008,Oct,6.2,1810,44.141021,19500000000,78507046020,NA,10,Other,1,64.57499316601297,44246932251
18360,Night at the Museum: Battle of the Smithsonian,Night at the Museum: Battle of the Smithsonian,150000000,413106170,105,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2009-05-20,2009,May,5.9,1971,81.781591,19500000000,53703802100,NA,5,Other,1,100.48400084549746,35860110479
2080,X-Men Origins: Wolverine,X-Men Origins: Wolverine,150000000,373062864,107,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2009-04-28,2009,Apr,6.2,4021,5.954334,19500000000,48498172320,NA,4,Easter/Spring,1,18.9122253516365,13309806197
605,The Matrix Revolutions,The Matrix Revolutions,150000000,424988211,129,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2003-11-05,2003,Nov,6.4,3096,73.313918,19500000000,55248467430,NA,11,Other,1,87.24602404526102,35120938121
109445,Frozen,Frozen,150000000,1274219009,102,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",2013-11-27,2013,Nov,7.3,5295,165.125366,19500000000,165648471170,NA,11,Other,1,182.85570072746611,130079560756
604,The Matrix Reloaded,The Matrix Reloaded,150000000,738599701,138,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2003-05-15,2003,May,6.7,3443,70.78591,19500000000,96017961130,NA,5,Other,1,84.4341949219814,60306079497
76338,Thor: The Dark World,Thor: The Dark World,170000000,644571402,112,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2013-10-29,2013,Oct,6.8,4755,99.499595,22100000000,83794282260,NA,10,Other,1,113.18105403004333,58119033758
76341,Mad Max: Fury Road,Mad Max: Fury Road,150000000,378858340,120,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2015-05-13,2015,May,7.2,9427,434.278564,19500000000,49251584200,NA,5,Other,1,457.20405422296443,44396380087
13448,Angels & Demons,Angels & Demons,150000000,356613439,138,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",2009-05-13,2009,May,6.5,2129,67.447636,19500000000,46359747070,NA,5,Other,1,82.0042976714932,28799808535
10195,Thor,Thor,150000000,449326618,115,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2011-04-21,2011,Apr,6.6,6525,86.493424,19500000000,58412460340,NA,4,Easter/Spring,1,104.71099890681485,39534532865
13053,Bolt,Bolt,150000000,309979994,98,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",2008-11-21,2008,Nov,6.3,1750,41.845878,19500000000,40297399220,NA,11,Other,1,56.58294050535324,21393154775
19585,G-Force,G-Force,150000000,292817841,88,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",2009-07-21,2009,Jul,5.1,510,26.710398,19500000000,38066319330,NA,7,MidYear/Holidays,1,40.78884780927184,17102114888
57165,Wrath of the Titans,Wrath of the Titans,150000000,301000000,99,"[{""id"": 12, ""name"": ""Adventure""}]",2012-03-27,2012,Mar,5.5,1431,44.927635,19500000000,39130000000,NA,3,Easter/Spring,1,59.51442346154362,21264773319
62213,Dark Shadows,Dark Shadows,150000000,245527149,113,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",2012-05-08,2012,May,5.7,2320,50.306728,19500000000,31918529370,NA,5,Other,1,67.57908824206504,18345312462
177677,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,150000000,682330139,131,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",2015-07-23,2015,Jul,7.1,3224,114.522237,19500000000,88702918070,NA,7,MidYear/Holidays,1,137.54346940502552,65054289208
5559,Bee Movie,Bee Movie,150000000,287594577,91,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",2007-10-28,2007,Oct,5.7,1171,29.332905,19500000000,37387295010,NA,10,Other,1,41.59626448202759,16978550602
49444,Kung Fu Panda 2,Kung Fu Panda 2,150000000,665692281,91,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2011-05-25,2011,May,6.7,1880,51.247321,19500000000,86539996530,NA,5,Other,1,65.48720306926734,49072643338
10196,The Last Airbender,The Last Airbender,150000000,318502923,103,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2010-06-30,2010,Jun,4.7,1151,33.769336,19500000000,41405379990,NA,6,MidYear/Holidays,1,49.83670359711057,20668827951
956,Mission: Impossible III,Mission: Impossible III,150000000,397850012,126,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2006-05-03,2006,May,6.5,2028,63.079003,19500000000,51720501560,NA,5,Other,1,85.15581516020137,32586844048
117251,White House Down,White House Down,150000000,205366737,131,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2013-06-27,2013,Jun,6.4,1891,39.004588,19500000000,26697675810,NA,6,MidYear/Holidays,1,60.65059905935871,14633721328
50321,Mars Needs Moms,Mars Needs Moms,150000000,38992758,88,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2011-03-09,2011,Mar,5.5,199,12.362599,19500000000,5069058540,NA,3,Easter/Spring,1,31.884092873558938,1973794025
11619,Flushed Away,Flushed Away,149000000,64459316,85,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2006-10-22,2006,Oct,6,874,22.550135,19370000000,8379711080,NA,10,Other,1,41.23775137061834,3787472147
266647,Pan,Pan,150000000,128388320,111,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2015-09-24,2015,Sep,5.9,954,48.03528,19500000000,16690481600,NA,9,Other,1,69.69760999945059,9718545569
82703,Mr. Peabody & Sherman,Mr. Peabody & Sherman,145000000,272912430,92,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",2014-02-07,2014,Feb,6.7,843,38.73494,18850000000,35478615900,NA,2,Other,1,54.03960016996652,18428081372
